trial,list_id,item_id,within_list_pos,train_id,within_train_pos,is_boundary,reward,expected_value,outcome_rpe,abs_outcome_rpe,encoding_drift,recall_prob,recalled,hypothesis,subject_id
84,3,84,12,14,0,1,55.12,32.8747,22.2453,22.2453,0.63336795,0.690426,1,H1_smaller_boundary,46
85,3,85,13,14,1,0,67.78,39.5483,28.2317,28.2317,0.54234755,0.650123,1,H1_smaller_boundary,46
86,3,86,14,14,2,0,0.0,48.0178,-48.0178,48.0178,0.5720267,0.64278,0,H1_smaller_boundary,46
87,3,87,15,14,3,0,44.06,33.6125,10.4475,10.4475,0.51567125,0.644708,1,H1_smaller_boundary,46
88,3,88,16,14,4,0,75.58,36.7467,38.8333,38.8333,0.55824995,0.639382,0,H1_smaller_boundary,46
89,3,89,17,14,5,0,49.2,48.3967,0.8033,0.8033,0.50120495,0.616476,1,H1_smaller_boundary,46
90,3,90,18,15,0,1,72.75,48.6377,24.1123,24.1123,0.63616845,0.679815,0,H1_smaller_boundary,46
91,3,91,19,15,1,0,33.44,55.8714,-22.4314,22.4314,0.5336471,0.639562,0,H1_smaller_boundary,46
92,3,92,20,15,2,0,52.98,49.142,3.838,3.838,0.505757,0.636437,1,H1_smaller_boundary,46
93,3,93,21,15,3,0,84.98,50.2934,34.6866,34.6866,0.5520299,0.655287,1,H1_smaller_boundary,46
94,3,94,22,15,4,0,23.77,60.6994,-36.9294,36.9294,0.5553941,0.65149,0,H1_smaller_boundary,46
95,3,95,23,15,5,0,29.16,49.6206,-20.4606,20.4606,0.5306909,0.633753,1,H1_smaller_boundary,46
0,0,0,0,0,0,0,61.65,50.0,11.65,11.65,0.517475,0.635981,0,H1_smaller_boundary,47
1,0,1,1,0,1,0,64.44,53.495,10.945,10.945,0.5164175,0.630355,0,H1_smaller_boundary,47
2,0,2,2,0,2,0,51.4,56.7785,-5.3785,5.3785,0.50806775,0.629953,1,H1_smaller_boundary,47
3,0,3,3,0,3,0,38.29,55.165,-16.8749,16.8749,0.52531235,0.651026,0,H1_smaller_boundary,47
4,0,4,4,0,4,0,20.86,50.1025,-29.2425,29.2425,0.54386375,0.638114,1,H1_smaller_boundary,47
5,0,5,5,0,5,0,41.27,41.3297,-0.0597,0.0597,0.50008955,0.622268,0,H1_smaller_boundary,47
6,0,6,6,1,0,1,75.96,41.3118,34.6482,34.6482,0.6519723,0.691652,1,H1_smaller_boundary,47
7,0,7,7,1,1,0,87.35,51.7063,35.6437,35.6437,0.55346555,0.659477,1,H1_smaller_boundary,47
8,0,8,8,1,2,0,20.3,62.3994,-42.0994,42.0994,0.5631491,0.653025,1,H1_smaller_boundary,47
9,0,9,9,1,3,0,36.57,49.7696,-13.1996,13.1996,0.5197994,0.637384,0,H1_smaller_boundary,47
10,0,10,10,1,4,0,0.67,45.8097,-45.1397,45.1397,0.56770955,0.673051,1,H1_smaller_boundary,47
11,0,11,11,1,5,0,76.98,32.2678,44.7122,44.7122,0.5670683,0.650619,1,H1_smaller_boundary,47
12,0,12,12,2,0,1,55.9,45.6815,10.2185,10.2185,0.61532775,0.688087,0,H1_smaller_boundary,47
13,0,13,13,2,1,0,29.29,48.747,-19.457,19.457,0.5291855,0.632884,1,H1_smaller_boundary,47
14,0,14,14,2,2,0,42.19,42.9099,-0.7199,0.7199,0.50107985,0.609574,0,H1_smaller_boundary,47
15,0,15,15,2,3,0,66.25,42.6939,23.5561,23.5561,0.53533415,0.637285,1,H1_smaller_boundary,47
16,0,16,16,2,4,0,38.88,49.7608,-10.8808,10.8808,0.5163212,0.639226,1,H1_smaller_boundary,47
17,0,17,17,2,5,0,37.19,46.4965,-9.3065,9.3065,0.51395975,0.640311,1,H1_smaller_boundary,47
18,0,18,18,3,0,1,45.4,43.7046,1.6954,1.6954,0.6025431,0.672504,0,H1_smaller_boundary,47
19,0,19,19,3,1,0,39.95,44.2132,-4.2632,4.2632,0.5063948,0.625954,1,H1_smaller_boundary,47
20,0,20,20,3,2,0,39.51,42.9342,-3.4242,3.4242,0.5051363,0.640585,1,H1_smaller_boundary,47
21,0,21,21,3,3,0,51.81,41.907,9.903,9.903,0.5148545,0.633691,1,H1_smaller_boundary,47
22,0,22,22,3,4,0,54.68,44.8779,9.8021,9.8021,0.51470315,0.619558,0,H1_smaller_boundary,47
23,0,23,23,3,5,0,30.2,47.8185,-17.6185,17.6185,0.52642775,0.631437,1,H1_smaller_boundary,47
24,1,24,0,4,0,0,26.81,50.0,-23.19,23.19,0.534785,0.638156,1,H1_smaller_boundary,47
25,1,25,1,4,1,0,69.25,43.043,26.207,26.207,0.5393105,0.638316,1,H1_smaller_boundary,47
26,1,26,2,4,2,0,71.63,50.9051,20.7249,20.7249,0.53108735,0.648731,0,H1_smaller_boundary,47
27,1,27,3,4,3,0,57.04,57.1226,-0.0826,0.0826,0.5001239,0.630051,0,H1_smaller_boundary,47
28,1,28,4,4,4,0,71.92,57.0978,14.8222,14.8222,0.5222333,0.630983,1,H1_smaller_boundary,47
29,1,29,5,4,5,0,59.56,61.5445,-1.9845,1.9845,0.50297675,0.622038,0,H1_smaller_boundary,47
30,1,30,6,5,0,1,71.83,60.9491,10.8809,10.8809,0.61632135,0.695631,1,H1_smaller_boundary,47
31,1,31,7,5,1,0,54.51,64.2134,-9.7034,9.7034,0.5145551,0.601738,0,H1_smaller_boundary,47
32,1,32,8,5,2,0,68.01,61.3024,6.7076,6.7076,0.5100614,0.622836,1,H1_smaller_boundary,47
33,1,33,9,5,3,0,75.84,63.3147,12.5253,12.5253,0.51878795,0.629123,0,H1_smaller_boundary,47
34,1,34,10,5,4,0,31.39,67.0723,-35.6823,35.6823,0.55352345,0.650393,0,H1_smaller_boundary,47
35,1,35,11,5,5,0,17.84,56.3676,-38.5276,38.5276,0.5577914,0.618092,1,H1_smaller_boundary,47
36,1,36,12,6,0,1,59.81,44.8093,15.0007,15.0007,0.62250105,0.680753,0,H1_smaller_boundary,47
37,1,37,13,6,1,0,88.15,49.3095,38.8405,38.8405,0.55826075,0.660018,1,H1_smaller_boundary,47
38,1,38,14,6,2,0,42.49,60.9617,-18.4717,18.4717,0.52770755,0.629548,0,H1_smaller_boundary,47
39,1,39,15,6,3,0,14.93,55.4202,-40.4902,40.4902,0.5607353,0.636667,1,H1_smaller_boundary,47
40,1,40,16,6,4,0,46.4,43.2731,3.1269,3.1269,0.50469035,0.62307,1,H1_smaller_boundary,47
41,1,41,17,6,5,0,24.76,44.2112,-19.4512,19.4512,0.5291768,0.64173,1,H1_smaller_boundary,47
42,1,42,18,7,0,1,59.82,38.3758,21.4442,21.4442,0.6321663,0.694642,1,H1_smaller_boundary,47
43,1,43,19,7,1,0,68.11,44.8091,23.3009,23.3009,0.53495135,0.645274,1,H1_smaller_boundary,47
44,1,44,20,7,2,0,84.03,51.7994,32.2306,32.2306,0.5483459,0.634804,0,H1_smaller_boundary,47
45,1,45,21,7,3,0,55.55,61.4685,-5.9185,5.9185,0.50887775,0.61956,1,H1_smaller_boundary,47
46,1,46,22,7,4,0,63.05,59.693,3.357,3.357,0.5050355,0.604199,1,H1_smaller_boundary,47
47,1,47,23,7,5,0,38.62,60.7001,-22.0801,22.0801,0.53312015,0.652647,1,H1_smaller_boundary,47
48,2,48,0,8,0,0,16.04,50.0,-33.96,33.96,0.55094,0.661956,0,H1_smaller_boundary,47
49,2,49,1,8,1,0,67.95,39.812,28.138,28.138,0.542207,0.643955,1,H1_smaller_boundary,47
50,2,50,2,8,2,0,50.24,48.2534,1.9866,1.9866,0.5029799,0.628765,1,H1_smaller_boundary,47
51,2,51,3,8,3,0,64.96,48.8494,16.1106,16.1106,0.5241659,0.609947,1,H1_smaller_boundary,47
52,2,52,4,8,4,0,65.38,53.6826,11.6974,11.6974,0.5175461,0.606975,0,H1_smaller_boundary,47
53,2,53,5,8,5,0,81.47,57.1918,24.2782,24.2782,0.5364173,0.635291,1,H1_smaller_boundary,47
54,2,54,6,9,0,1,61.66,64.4753,-2.8153,2.8153,0.6042229499999999,0.678165,1,H1_smaller_boundary,47
55,2,55,7,9,1,0,58.22,63.6307,-5.4107,5.4107,0.50811605,0.609179,1,H1_smaller_boundary,47
56,2,56,8,9,2,0,36.98,62.0075,-25.0275,25.0275,0.53754125,0.634326,0,H1_smaller_boundary,47
57,2,57,9,9,3,0,39.14,54.4992,-15.3592,15.3592,0.5230388,0.621949,1,H1_smaller_boundary,47
58,2,58,10,9,4,0,65.18,49.8915,15.2885,15.2885,0.5229327500000001,0.633907,0,H1_smaller_boundary,47
59,2,59,11,9,5,0,72.32,54.478,17.842,17.842,0.526763,0.627315,1,H1_smaller_boundary,47
60,2,60,12,10,0,1,85.08,59.8306,25.2494,25.2494,0.6378741,0.682773,0,H1_smaller_boundary,47
61,2,61,13,10,1,0,75.57,67.4054,8.1646,8.1646,0.5122469,0.638085,1,H1_smaller_boundary,47
62,2,62,14,10,2,0,51.01,69.8548,-18.8448,18.8448,0.5282672,0.624729,0,H1_smaller_boundary,47
63,2,63,15,10,3,0,53.17,64.2014,-11.0314,11.0314,0.5165471,0.623815,1,H1_smaller_boundary,47
64,2,64,16,10,4,0,60.67,60.892,-0.222,0.222,0.500333,0.619983,0,H1_smaller_boundary,47
65,2,65,17,10,5,0,37.23,60.8254,-23.5954,23.5954,0.5353931,0.641701,0,H1_smaller_boundary,47
66,2,66,18,11,0,1,51.91,53.7468,-1.8368,1.8368,0.6027551999999999,0.672339,1,H1_smaller_boundary,47
67,2,67,19,11,1,0,75.82,53.1957,22.6243,22.6243,0.53393645,0.649574,1,H1_smaller_boundary,47
68,2,68,20,11,2,0,87.8,59.983,27.817,27.817,0.5417255,0.639601,0,H1_smaller_boundary,47
69,2,69,21,11,3,0,50.8,68.3281,-17.5281,17.5281,0.52629215,0.65027,0,H1_smaller_boundary,47
70,2,70,22,11,4,0,97.45,63.0697,34.3803,34.3803,0.55157045,0.653644,1,H1_smaller_boundary,47
71,2,71,23,11,5,0,29.7,73.3838,-43.6838,43.6838,0.5655257,0.663675,1,H1_smaller_boundary,47
72,3,72,0,12,0,0,44.27,50.0,-5.73,5.73,0.508595,0.637856,0,H1_smaller_boundary,47
73,3,73,1,12,1,0,25.46,48.281,-22.821,22.821,0.5342315,0.629506,0,H1_smaller_boundary,47
74,3,74,2,12,2,0,81.9,41.4347,40.4653,40.4653,0.56069795,0.656239,0,H1_smaller_boundary,47
75,3,75,3,12,3,0,45.97,53.5743,-7.6043,7.6043,0.51140645,0.618952,1,H1_smaller_boundary,47
76,3,76,4,12,4,0,57.81,51.293,6.517,6.517,0.5097755,0.599821,0,H1_smaller_boundary,47
77,3,77,5,12,5,0,42.39,53.2481,-10.8581,10.8581,0.51628715,0.595561,0,H1_smaller_boundary,47
78,3,78,6,13,0,1,57.52,49.9907,7.5293,7.5293,0.61129395,0.662,1,H1_smaller_boundary,47
79,3,79,7,13,1,0,42.27,52.2495,-9.9795,9.9795,0.51496925,0.626674,0,H1_smaller_boundary,47
80,3,80,8,13,2,0,59.35,49.2556,10.0944,10.0944,0.5151416,0.628753,0,H1_smaller_boundary,47
81,3,81,9,13,3,0,65.04,52.2839,12.7561,12.7561,0.51913415,0.634064,0,H1_smaller_boundary,47
82,3,82,10,13,4,0,63.04,56.1108,6.9292,6.9292,0.5103938,0.625648,0,H1_smaller_boundary,47
83,3,83,11,13,5,0,75.14,58.1895,16.9505,16.9505,0.52542575,0.63615,0,H1_smaller_boundary,47
84,3,84,12,14,0,1,51.1,63.2747,-12.1747,12.1747,0.61826205,0.683288,0,H1_smaller_boundary,47
85,3,85,13,14,1,0,41.61,59.6223,-18.0123,18.0123,0.52701845,0.638655,0,H1_smaller_boundary,47
86,3,86,14,14,2,0,50.81,54.2186,-3.4086,3.4086,0.5051129,0.6302,1,H1_smaller_boundary,47
87,3,87,15,14,3,0,62.27,53.196,9.074,9.074,0.513611,0.632981,1,H1_smaller_boundary,47
88,3,88,16,14,4,0,60.62,55.9182,4.7018,4.7018,0.5070527,0.633589,0,H1_smaller_boundary,47
89,3,89,17,14,5,0,51.05,57.3287,-6.2787,6.2787,0.50941805,0.615375,0,H1_smaller_boundary,47
90,3,90,18,15,0,1,73.75,55.4451,18.3049,18.3049,0.62745735,0.687369,1,H1_smaller_boundary,47
91,3,91,19,15,1,0,30.39,60.9366,-30.5466,30.5466,0.5458199,0.628981,1,H1_smaller_boundary,47
92,3,92,20,15,2,0,50.43,51.7726,-1.3426,1.3426,0.5020139,0.615657,1,H1_smaller_boundary,47
93,3,93,21,15,3,0,47.5,51.3698,-3.8698,3.8698,0.5058047,0.608627,0,H1_smaller_boundary,47
94,3,94,22,15,4,0,54.15,50.2089,3.9411,3.9411,0.50591165,0.625389,0,H1_smaller_boundary,47
95,3,95,23,15,5,0,71.25,51.3912,19.8588,19.8588,0.5297882,0.638602,1,H1_smaller_boundary,47
0,0,0,0,0,0,0,66.32,50.0,16.32,16.32,0.5244800000000001,0.621658,1,H1_smaller_boundary,48
1,0,1,1,0,1,0,69.84,54.896,14.944,14.944,0.522416,0.628783,1,H1_smaller_boundary,48
2,0,2,2,0,2,0,13.01,59.3792,-46.3692,46.3692,0.5695538,0.645123,0,H1_smaller_boundary,48
3,0,3,3,0,3,0,11.83,45.4684,-33.6384,33.6384,0.5504576,0.653543,0,H1_smaller_boundary,48
4,0,4,4,0,4,0,66.86,35.3769,31.4831,31.4831,0.54722465,0.662329,1,H1_smaller_boundary,48
5,0,5,5,0,5,0,48.88,44.8218,4.0582,4.0582,0.5060873,0.630025,1,H1_smaller_boundary,48
6,0,6,6,1,0,1,31.74,46.0393,-14.2993,14.2993,0.62144895,0.656844,0,H1_smaller_boundary,48
7,0,7,7,1,1,0,70.05,41.7495,28.3005,28.3005,0.54245075,0.636734,1,H1_smaller_boundary,48
8,0,8,8,1,2,0,25.99,50.2396,-24.2496,24.2496,0.5363744,0.631767,1,H1_smaller_boundary,48
9,0,9,9,1,3,0,87.27,42.9648,44.3052,44.3052,0.5664578,0.638175,1,H1_smaller_boundary,48
10,0,10,10,1,4,0,80.78,56.2563,24.5237,24.5237,0.5367855500000001,0.627855,1,H1_smaller_boundary,48
11,0,11,11,1,5,0,61.33,63.6134,-2.2834,2.2834,0.5034251,0.612758,1,H1_smaller_boundary,48
12,0,12,12,2,0,1,47.5,62.9284,-15.4284,15.4284,0.6231426,0.682528,1,H1_smaller_boundary,48
13,0,13,13,2,1,0,78.26,58.2999,19.9601,19.9601,0.52994015,0.637311,0,H1_smaller_boundary,48
14,0,14,14,2,2,0,75.37,64.2879,11.0821,11.0821,0.51662315,0.617881,0,H1_smaller_boundary,48
15,0,15,15,2,3,0,47.29,67.6125,-20.3225,20.3225,0.53048375,0.623963,1,H1_smaller_boundary,48
16,0,16,16,2,4,0,54.77,61.5158,-6.7458,6.7458,0.5101187,0.615813,0,H1_smaller_boundary,48
17,0,17,17,2,5,0,33.49,59.492,-26.002,26.002,0.539003,0.638796,0,H1_smaller_boundary,48
18,0,18,18,3,0,1,69.82,51.6914,18.1286,18.1286,0.6271928999999999,0.671034,0,H1_smaller_boundary,48
19,0,19,19,3,1,0,7.45,57.13,-49.68,49.68,0.57452,0.648259,1,H1_smaller_boundary,48
20,0,20,20,3,2,0,43.12,42.226,0.894,0.894,0.501341,0.634399,1,H1_smaller_boundary,48
21,0,21,21,3,3,0,75.35,42.4942,32.8558,32.8558,0.5492837,0.663426,1,H1_smaller_boundary,48
22,0,22,22,3,4,0,39.82,52.3509,-12.5309,12.5309,0.51879635,0.64779,0,H1_smaller_boundary,48
23,0,23,23,3,5,0,69.16,48.5917,20.5683,20.5683,0.53085245,0.622915,0,H1_smaller_boundary,48
24,1,24,0,4,0,0,49.16,50.0,-0.84,0.84,0.50126,0.607143,0,H1_smaller_boundary,48
25,1,25,1,4,1,0,52.59,49.748,2.842,2.842,0.504263,0.629743,1,H1_smaller_boundary,48
26,1,26,2,4,2,0,67.19,50.6006,16.5894,16.5894,0.5248841,0.64648,1,H1_smaller_boundary,48
27,1,27,3,4,3,0,42.91,55.5774,-12.6674,12.6674,0.5190011,0.62534,1,H1_smaller_boundary,48
28,1,28,4,4,4,0,49.95,51.7772,-1.8272,1.8272,0.5027408,0.635634,1,H1_smaller_boundary,48
29,1,29,5,4,5,0,28.08,51.229,-23.149,23.149,0.5347235,0.629042,1,H1_smaller_boundary,48
30,1,30,6,5,0,1,72.65,44.2843,28.3657,28.3657,0.64254855,0.70843,0,H1_smaller_boundary,48
31,1,31,7,5,1,0,66.32,52.794,13.526,13.526,0.520289,0.63083,0,H1_smaller_boundary,48
32,1,32,8,5,2,0,40.36,56.8518,-16.4918,16.4918,0.5247377,0.635345,1,H1_smaller_boundary,48
33,1,33,9,5,3,0,48.96,51.9043,-2.9443,2.9443,0.50441645,0.627006,1,H1_smaller_boundary,48
34,1,34,10,5,4,0,41.83,51.021,-9.191,9.191,0.5137865,0.623421,0,H1_smaller_boundary,48
35,1,35,11,5,5,0,43.47,48.2637,-4.7937,4.7937,0.50719055,0.628152,1,H1_smaller_boundary,48
36,1,36,12,6,0,1,34.4,46.8256,-12.4256,12.4256,0.6186384,0.66996,0,H1_smaller_boundary,48
37,1,37,13,6,1,0,30.49,43.0979,-12.6079,12.6079,0.51891185,0.609597,1,H1_smaller_boundary,48
38,1,38,14,6,2,0,77.22,39.3155,37.9045,37.9045,0.55685675,0.652573,0,H1_smaller_boundary,48
39,1,39,15,6,3,0,98.5,50.6869,47.8131,47.8131,0.57171965,0.657052,1,H1_smaller_boundary,48
40,1,40,16,6,4,0,81.84,65.0308,16.8092,16.8092,0.5252138,0.61918,1,H1_smaller_boundary,48
41,1,41,17,6,5,0,67.44,70.0736,-2.6336,2.6336,0.5039504,0.635473,0,H1_smaller_boundary,48
42,1,42,18,7,0,1,33.24,69.2835,-36.0435,36.0435,0.6540652499999999,0.705165,1,H1_smaller_boundary,48
43,1,43,19,7,1,0,22.05,58.4704,-36.4204,36.4204,0.5546306,0.663522,1,H1_smaller_boundary,48
44,1,44,20,7,2,0,49.12,47.5443,1.5757,1.5757,0.50236355,0.627141,1,H1_smaller_boundary,48
45,1,45,21,7,3,0,84.54,48.017,36.523,36.523,0.5547845,0.639668,1,H1_smaller_boundary,48
46,1,46,22,7,4,0,45.34,58.9739,-13.6339,13.6339,0.52045085,0.629194,0,H1_smaller_boundary,48
47,1,47,23,7,5,0,68.75,54.8837,13.8663,13.8663,0.52079945,0.614303,0,H1_smaller_boundary,48
48,2,48,0,8,0,0,68.52,50.0,18.52,18.52,0.52778,0.641562,0,H1_smaller_boundary,48
49,2,49,1,8,1,0,73.83,55.556,18.274,18.274,0.527411,0.642272,0,H1_smaller_boundary,48
50,2,50,2,8,2,0,25.45,61.0382,-35.5882,35.5882,0.5533823,0.659354,0,H1_smaller_boundary,48
51,2,51,3,8,3,0,100.0,50.3617,49.6383,49.6383,0.57445745,0.644028,1,H1_smaller_boundary,48
52,2,52,4,8,4,0,12.22,65.2532,-53.0332,53.0332,0.5795498,0.663147,1,H1_smaller_boundary,48
53,2,53,5,8,5,0,45.01,49.3433,-4.3333,4.3333,0.50649995,0.650649,0,H1_smaller_boundary,48
54,2,54,6,9,0,1,46.29,48.0433,-1.7533,1.7533,0.60262995,0.670939,1,H1_smaller_boundary,48
55,2,55,7,9,1,0,58.71,47.5173,11.1927,11.1927,0.51678905,0.633926,1,H1_smaller_boundary,48
56,2,56,8,9,2,0,63.5,50.8751,12.6249,12.6249,0.51893735,0.627332,1,H1_smaller_boundary,48
57,2,57,9,9,3,0,16.98,54.6626,-37.6826,37.6826,0.5565239,0.653113,1,H1_smaller_boundary,48
58,2,58,10,9,4,0,64.73,43.3578,21.3722,21.3722,0.5320583,0.631021,1,H1_smaller_boundary,48
59,2,59,11,9,5,0,53.61,49.7695,3.8405,3.8405,0.50576075,0.618677,1,H1_smaller_boundary,48
60,2,60,12,10,0,1,28.14,50.9216,-22.7816,22.7816,0.6341724,0.681498,1,H1_smaller_boundary,48
61,2,61,13,10,1,0,37.29,44.0871,-6.7971,6.7971,0.51019565,0.629467,1,H1_smaller_boundary,48
62,2,62,14,10,2,0,63.7,42.048,21.652,21.652,0.532478,0.64825,1,H1_smaller_boundary,48
63,2,63,15,10,3,0,53.36,48.5436,4.8164,4.8164,0.5072246,0.624279,1,H1_smaller_boundary,48
64,2,64,16,10,4,0,24.06,49.9885,-25.9285,25.9285,0.53889275,0.631311,1,H1_smaller_boundary,48
65,2,65,17,10,5,0,67.42,42.21,25.21,25.21,0.537815,0.641505,1,H1_smaller_boundary,48
66,2,66,18,11,0,1,32.87,49.773,-16.903,16.903,0.6253544999999999,0.677668,1,H1_smaller_boundary,48
67,2,67,19,11,1,0,37.37,44.7021,-7.3321,7.3321,0.51099815,0.606296,0,H1_smaller_boundary,48
68,2,68,20,11,2,0,59.63,42.5025,17.1275,17.1275,0.52569125,0.622738,1,H1_smaller_boundary,48
69,2,69,21,11,3,0,64.69,47.6407,17.0493,17.0493,0.52557395,0.613187,1,H1_smaller_boundary,48
70,2,70,22,11,4,0,2.39,52.7555,-50.3655,50.3655,0.57554825,0.662649,1,H1_smaller_boundary,48
71,2,71,23,11,5,0,56.86,37.6459,19.2141,19.2141,0.52882115,0.639312,0,H1_smaller_boundary,48
72,3,72,0,12,0,0,39.89,50.0,-10.11,10.11,0.515165,0.638084,1,H1_smaller_boundary,48
73,3,73,1,12,1,0,45.01,46.967,-1.957,1.957,0.5029355,0.603353,1,H1_smaller_boundary,48
74,3,74,2,12,2,0,51.74,46.3799,5.3601,5.3601,0.50804015,0.633826,0,H1_smaller_boundary,48
75,3,75,3,12,3,0,57.57,47.9879,9.5821,9.5821,0.51437315,0.618871,0,H1_smaller_boundary,48
76,3,76,4,12,4,0,82.82,50.8626,31.9574,31.9574,0.5479361,0.633656,1,H1_smaller_boundary,48
77,3,77,5,12,5,0,72.27,60.4498,11.8202,11.8202,0.5177303,0.628446,1,H1_smaller_boundary,48
78,3,78,6,13,0,1,33.17,63.9958,-30.8258,30.8258,0.6462386999999999,0.686951,1,H1_smaller_boundary,48
79,3,79,7,13,1,0,18.79,54.7481,-35.9581,35.9581,0.55393715,0.651554,0,H1_smaller_boundary,48
80,3,80,8,13,2,0,27.91,43.9607,-16.0507,16.0507,0.52407605,0.650475,1,H1_smaller_boundary,48
81,3,81,9,13,3,0,73.22,39.1455,34.0745,34.0745,0.55111175,0.647496,1,H1_smaller_boundary,48
82,3,82,10,13,4,0,65.67,49.3678,16.3022,16.3022,0.5244533,0.645697,1,H1_smaller_boundary,48
83,3,83,11,13,5,0,86.35,54.2585,32.0915,32.0915,0.54813725,0.642077,1,H1_smaller_boundary,48
84,3,84,12,14,0,1,35.09,63.8859,-28.7959,28.7959,0.64319385,0.674008,1,H1_smaller_boundary,48
85,3,85,13,14,1,0,75.37,55.2472,20.1228,20.1228,0.5301842,0.627426,1,H1_smaller_boundary,48
86,3,86,14,14,2,0,83.37,61.284,22.086,22.086,0.533129,0.656099,1,H1_smaller_boundary,48
87,3,87,15,14,3,0,48.51,67.9098,-19.3998,19.3998,0.5290997,0.630306,1,H1_smaller_boundary,48
88,3,88,16,14,4,0,74.98,62.0899,12.8901,12.8901,0.51933515,0.637477,1,H1_smaller_boundary,48
89,3,89,17,14,5,0,84.18,65.9569,18.2231,18.2231,0.52733465,0.629942,1,H1_smaller_boundary,48
90,3,90,18,15,0,1,36.39,71.4238,-35.0338,35.0338,0.6525506999999999,0.685172,1,H1_smaller_boundary,48
91,3,91,19,15,1,0,67.02,60.9137,6.1063,6.1063,0.50915945,0.631888,1,H1_smaller_boundary,48
92,3,92,20,15,2,0,7.68,62.7456,-55.0656,55.0656,0.5825984,0.677955,1,H1_smaller_boundary,48
93,3,93,21,15,3,0,24.01,46.2259,-22.2159,22.2159,0.53332385,0.636792,1,H1_smaller_boundary,48
94,3,94,22,15,4,0,74.49,39.5611,34.9289,34.9289,0.55239335,0.659624,1,H1_smaller_boundary,48
95,3,95,23,15,5,0,28.41,50.0398,-21.6298,21.6298,0.5324447,0.646131,1,H1_smaller_boundary,48
0,0,0,0,0,0,0,72.06,50.0,22.06,22.06,0.53309,0.636232,1,H1_smaller_boundary,49
1,0,1,1,0,1,0,57.33,56.618,0.712,0.712,0.501068,0.620759,1,H1_smaller_boundary,49
2,0,2,2,0,2,0,40.5,56.8316,-16.3316,16.3316,0.5244974,0.642614,0,H1_smaller_boundary,49
3,0,3,3,0,3,0,39.19,51.9321,-12.7421,12.7421,0.51911315,0.63558,0,H1_smaller_boundary,49
4,0,4,4,0,4,0,87.61,48.1095,39.5005,39.5005,0.55925075,0.645397,1,H1_smaller_boundary,49
5,0,5,5,0,5,0,49.39,59.9596,-10.5696,10.5696,0.5158544,0.629593,1,H1_smaller_boundary,49
6,0,6,6,1,0,1,32.85,56.7887,-23.9387,23.9387,0.63590805,0.685833,0,H1_smaller_boundary,49
7,0,7,7,1,1,0,52.61,49.6071,3.0029,3.0029,0.50450435,0.635634,1,H1_smaller_boundary,49
8,0,8,8,1,2,0,29.47,50.508,-21.038,21.038,0.5315570000000001,0.625101,1,H1_smaller_boundary,49
9,0,9,9,1,3,0,49.19,44.1966,4.9934,4.9934,0.5074901,0.621841,1,H1_smaller_boundary,49
10,0,10,10,1,4,0,58.45,45.6946,12.7554,12.7554,0.5191331,0.650983,1,H1_smaller_boundary,49
11,0,11,11,1,5,0,74.75,49.5212,25.2288,25.2288,0.5378432,0.644772,1,H1_smaller_boundary,49
12,0,12,12,2,0,1,43.35,57.0899,-13.7399,13.7399,0.62060985,0.66132,1,H1_smaller_boundary,49
13,0,13,13,2,1,0,10.39,52.9679,-42.5779,42.5779,0.56386685,0.65005,1,H1_smaller_boundary,49
14,0,14,14,2,2,0,45.41,40.1945,5.2155,5.2155,0.50782325,0.630939,1,H1_smaller_boundary,49
15,0,15,15,2,3,0,72.83,41.7592,31.0708,31.0708,0.5466062,0.646079,1,H1_smaller_boundary,49
16,0,16,16,2,4,0,26.94,51.0804,-24.1404,24.1404,0.5362106,0.621814,1,H1_smaller_boundary,49
17,0,17,17,2,5,0,20.63,43.8383,-23.2083,23.2083,0.53481245,0.643193,0,H1_smaller_boundary,49
18,0,18,18,3,0,1,22.34,36.8758,-14.5358,14.5358,0.6218037,0.694706,1,H1_smaller_boundary,49
19,0,19,19,3,1,0,58.73,32.5151,26.2149,26.2149,0.53932235,0.663582,1,H1_smaller_boundary,49
20,0,20,20,3,2,0,48.99,40.3795,8.6105,8.6105,0.51291575,0.633853,1,H1_smaller_boundary,49
21,0,21,21,3,3,0,48.47,42.9627,5.5073,5.5073,0.50826095,0.64551,0,H1_smaller_boundary,49
22,0,22,22,3,4,0,36.34,44.6149,-8.2749,8.2749,0.51241235,0.637877,0,H1_smaller_boundary,49
23,0,23,23,3,5,0,55.98,42.1324,13.8476,13.8476,0.5207714,0.632595,1,H1_smaller_boundary,49
24,1,24,0,4,0,0,41.63,50.0,-8.37,8.37,0.512555,0.612201,0,H1_smaller_boundary,49
25,1,25,1,4,1,0,7.86,47.489,-39.629,39.629,0.5594435,0.641444,0,H1_smaller_boundary,49
26,1,26,2,4,2,0,57.42,35.6003,21.8197,21.8197,0.53272955,0.648799,1,H1_smaller_boundary,49
27,1,27,3,4,3,0,34.83,42.1462,-7.3162,7.3162,0.5109743,0.631231,1,H1_smaller_boundary,49
28,1,28,4,4,4,0,50.81,39.9513,10.8587,10.8587,0.51628805,0.623488,0,H1_smaller_boundary,49
29,1,29,5,4,5,0,63.65,43.2089,20.4411,20.4411,0.53066165,0.634194,1,H1_smaller_boundary,49
30,1,30,6,5,0,1,49.95,49.3413,0.6087,0.6087,0.60091305,0.667574,0,H1_smaller_boundary,49
